times,startx,starty,endx,endy,velocity
1.811111111,0.029763725,0.11913437,0.072174318,0.119293874,0.156754838
1.814166667,0.030268271,0.127445115,0.082131969,0.091110864,0.203543764
1.819444444,0.014328263,0.070499514,0.049027469,0.032902966,0.233142626
1.82,0.060704545,0.099801312,0.061780683,0.100309767,0.005458288
1.821944444,0.023444131,0.07932452,0.044921771,0.092324607,0.223160914
1.824166667,0.026157849,0.059090749,0.054255166,0.060107825,0.164046331
1.824722222,0.035713909,0.080112761,0.026881471,0.08849326,0.166030624
1.825277778,0.039097976,0.114743366,0.004549942,0.103746239,0.284361422
1.826388889,0.029759465,0.118926276,0.01048116,0.114952933,0.090038921
1.826666667,0.031740368,0.115514132,0.0404238,0.112234069,0.113275332
1.827222222,0.014173925,0.067319264,0.029663087,0.031939271,0.186880592
1.828888889,0.039186803,0.114805673,0.0030879,0.116325474,0.175062147
1.831944444,0.028883741,0.052554488,0.051210577,0.047613438,0.190118594
1.832777778,0.038987206,0.11451102,0.026567149,0.114969555,0.108074073
1.8375,0.059148735,0.105955858,0.059265405,0.036398245,0.216615709
1.838611111,0.008156831,0.079127982,0.005867975,0.084180548,0.064623226
1.84,0.032274084,0.059072386,0.036992592,0.084946977,0.138427933
1.840555556,0.048046833,0.088043378,0.071485669,0.112121647,0.214105754
1.841111111,0.051429312,0.072978756,0.05988082,0.101012785,0.136540164
1.841111111,0.01212002,0.078184892,0.016166601,0.066579452,0.21375112
1.841944444,0.04587731,0.090829458,0.010744754,0.10218278,0.140802186
1.843333333,0.034856464,0.112646296,0.085554193,0.121060643,0.203529716
1.845555556,0.034261099,0.106703621,0.032971992,0.112338514,0.072507619
1.845555556,0.031750013,0.115493375,0.036649772,0.124773784,0.288397286
1.846388889,0.026363146,0.071250117,0.057048874,0.042127998,0.164291202
1.846666667,0.05487961,0.08021857,0.049594925,0.113046307,0.133001547
1.848055556,0.029470982,0.10803224,0.056629857,0.092927565,0.213911655
1.850277778,0.020065288,0.142667762,0.045477338,0.114973462,0.16643478
1.852222222,0.039450841,0.11490733,0.003274723,0.115579416,0.156746689
1.853611111,0.031813329,0.115737322,0.030498424,0.131602829,0.134850932
1.855555556,0.036101258,0.126714653,0.041722304,0.089904107,0.17755508
1.863611111,0.050946382,0.106788393,0.046610752,0.112896353,0.201232427
1.863888889,0.015979261,0.078913921,0.086015711,0.084182999,0.231330059
1.864722222,0.044490464,0.07460451,0.036098943,0.054733545,0.180168599
1.868888889,0.039402757,0.114956496,0.056934137,0.093956505,0.155088944
1.87,0.058594621,0.074667718,0.059909922,0.08452878,0.192549576
1.870277778,0.051312729,0.073555545,0.06363696,0.097908141,0.171477539
1.872777778,0.034178753,0.117580984,0.034818312,0.112149038,0.080697056
1.873333333,0.028629398,0.111834974,0.036373066,0.082387646,0.17127266
1.873333333,0.028014965,0.114750544,0.033304713,0.06525517,0.151349714
1.873888889,0.027440541,0.086384833,0.079995602,0.111242746,0.239193627
1.875,0.02686579,0.075744768,0.066464917,0.089396025,0.266885059
1.876944444,0.040487735,0.069585574,0.017107328,0.084090379,0.204229327
1.878333333,0.02951972,0.106279783,0.042210564,0.112824549,0.170779425
1.878611111,0.060139947,0.087908249,0.081611609,0.098676162,0.174341707
1.880555556,0.029572351,0.105913043,0.040938136,0.115291355,0.186132127
1.881944444,0.02930384,0.105893436,0.060870301,0.105998655,0.278529151
1.8825,0.034067494,0.117331584,0.023200953,0.130125871,0.146675268
1.886388889,0.026638196,0.141195863,0.032382352,0.126118135,0.379643392
1.888611111,0.055201748,0.073894596,0.013284419,0.006716468,0.240962941
1.889722222,0.077818605,0.016928865,0.070690171,0.017061585,0.114583969
1.891944444,0.031586685,0.115392244,0.002652123,0.112972386,0.158857246
1.893055556,0.03437519,0.089909976,0.023080111,0.053058825,0.147927388
1.893055556,0.015774504,0.077725112,0.065965907,0.046220946,0.152490517
1.893611111,0.02791822,0.130601602,0.031546631,0.111078891,0.102121864
1.894722222,0.035234307,0.101241628,0.028091468,0.102002822,0.208546973
1.9,0.043447065,0.081665973,0.068023346,0.095474926,0.183848368
1.900277778,0.067023946,0.09496427,0.08180438,0.102244434,0.171427677
1.904444444,0.063510676,0.092730264,0.019443358,0.079135448,0.227736659
1.904722222,0.029812559,0.110719009,0.006929004,0.109815263,0.181997835
1.905,0.031730234,0.115517836,0.032530003,0.127755733,0.239947876
1.905555556,0.027256503,0.131391998,0.006770578,0.084827101,0.296822177
1.906944444,0.024337912,0.076151763,0.056831812,0.084852565,0.221793169
1.907222222,0.030887822,0.079889327,0.010191345,0.080144856,0.108303772
1.907777778,0.027338081,0.076919079,0.084309748,0.053852911,0.164635621
1.910833333,0.038688152,0.114557142,0.00233898,0.111039157,0.200104196
1.910833333,0.014057113,0.078958797,0.051162845,0.11523028,0.229766259
1.913888889,0.05595466,0.054440684,0.084802919,0.060993196,0.163592964
1.915833333,0.027352548,0.076887944,0.017628279,0.064701146,0.107113779
1.917222222,0.039057587,0.114287133,0.009981566,0.112171708,0.139007077
1.924722222,0.031600455,0.115217767,0.080089494,0.099399068,0.155342432
1.925833333,0.015861847,0.078985555,0.006843673,0.085412105,0.071829748
1.927222222,0.028481353,0.122980463,0.03247908,0.063066979,0.183193351
1.929722222,0.031661118,0.115250161,0.050766865,0.090409358,0.16397998
1.931944444,0.032850085,0.084755143,0.066310819,0.093783212,0.196792104
1.9325,0.028108334,0.114911709,0.074981517,0.081785764,0.163861578
1.935277778,0.026900938,0.061673844,0.033776343,0.068549203,0.208355555
1.936111111,0.03042918,0.106332213,0.031465999,0.080709025,0.144474121
1.939166667,0.037822448,0.114066546,0.004122368,0.103417162,0.269562784
1.939722222,0.031806318,0.088232577,0.074929294,0.102284556,0.219163672
1.942222222,0.030226772,0.111891572,0.07309003,0.11712402,0.204006837
1.943055556,0.028056338,0.114824452,0.002747386,0.112604423,0.125807533
1.943611111,0.033341398,0.06570127,0.049523197,0.075904057,0.208688226
1.944444444,0.044244381,0.089473385,0.07032621,0.083530362,0.271271168
1.945277778,0.023720175,0.065857681,0.016846321,0.077428136,0.081291625
1.945555556,0.012002395,0.063845278,0.068171434,0.110400766,0.217055024
1.946666667,0.029816111,0.087391928,0.04073509,0.111781404,0.166723681
1.948888889,0.027722876,0.130931473,0.06862545,0.11391376,0.111684459
1.951388889,0.039224338,0.114507634,0.031976095,0.116056925,0.130161468
1.953888889,0.008204138,0.074825777,0.003788029,0.102887436,0.186615452
1.955555556,0.049450002,0.091921694,0.058920785,0.113779015,0.110084032
1.956388889,0.028867851,0.112353796,0.022187252,0.084238267,0.169712854
1.956666667,0.061103719,0.087354954,0.07162287,0.09690773,0.248320241
1.957222222,0.034014937,0.122224453,0.007578492,0.113776631,0.155143241
1.961666667,0.028675504,0.069695583,0.033700995,0.127227217,0.22070335
1.962222222,0.031793134,0.115509205,0.003331114,0.11623658,0.147689809
1.966111111,0.029358145,0.076717794,0.072260738,0.044098239,0.163593501
1.966388889,0.046883845,0.071590142,0.031541295,0.059526897,0.157890841
1.966944444,0.025917173,0.139977484,0.029800205,0.128977487,0.121022683
1.967777778,0.031381574,0.114548196,0.031594509,0.091440393,0.195285498
1.969722222,0.030792143,0.080004712,0.040669012,0.085073668,0.214870847
1.97,0.030160824,0.119710083,0.020246912,0.076030133,0.181584685
1.972222222,0.038636015,0.114524503,0.078358728,0.121772145,0.18102435
1.973888889,0.029594657,0.114845196,0.029595146,0.114862249,0.001023591
1.974722222,0.033201044,0.115267446,0.031198117,0.109638201,0.168045667
1.978888889,0.029958922,0.119275548,0.021496989,0.048499582,0.252815845
1.979444444,0.029763582,0.109665682,0.051820094,0.114105502,0.168041778
1.98,0.031436155,0.114666098,0.050781282,0.084186368,0.172363248
1.98,0.014471134,0.06923247,0.062352653,0.085735338,0.295501513
1.980555556,0.060855693,0.106084408,0.043625887,0.107424973,0.412018302
1.981666667,0.029825018,0.119129199,0.04561059,0.121584755,0.16718463
1.983611111,0.040344502,0.11530155,0.014342384,0.026708968,0.298372147
1.984166667,0.040511431,0.093505801,0.053859919,0.086142701,0.151185963
1.985,0.02822183,0.115120084,0.021834355,0.052408458,0.199762236
1.9875,0.036423793,0.121892551,0.065345842,0.11488845,0.088977597
1.9875,0.036426171,0.121796909,0.05115899,0.12086928,0.154936372
1.988611111,0.031899711,0.115714365,0.050103126,0.042501243,0.291407639
1.990833333,0.015181952,0.080213384,0.068413062,0.07013995,0.180252439
1.995555556,0.015156789,0.080466695,0.080461312,0.01641959,0.216212112
1.996111111,0.081089797,0.095417701,0.043961734,0.095567531,0.194842738
2.000277778,0.030476337,0.112440795,0.059213978,0.113111827,0.136883211
2.001388889,0.019931857,0.075875325,0.001647904,0.102532371,0.149383498
2.001666667,0.029335509,0.114914068,0.000391378,0.126564401,0.092905752
2.003333333,0.029898044,0.114771643,0.049165558,0.101405369,0.142600295
2.011944444,0.038493298,0.09067937,0.059871422,0.083959851,0.185456166
2.015555556,0.029620448,0.080806318,0.064443511,0.100264134,0.312186552
2.015833333,0.029731789,0.118913416,0.01127488,0.062043399,0.178182426
2.018888889,0.033703248,0.067964199,0.041967497,0.088217698,0.125998208
2.020833333,0.029404341,0.076781323,0.055754512,0.082517989,0.236210839
2.024444444,0.031384367,0.114705131,0.053503606,0.111749789,0.153314632
2.026388889,0.011942148,0.064065461,0.019276676,0.035408114,0.289379894
2.028055556,0.026018,0.068915028,0.043078157,0.088977753,0.145411083
2.029166667,0.052320292,0.113753235,0.058332016,0.115625464,0.122526726
2.034166667,0.034668254,0.11268924,0.030098266,0.115445163,0.124753009
2.034444444,0.034417773,0.112703249,0.057197347,0.107837966,0.163144061
2.041388889,0.029917883,0.110582868,0.001933841,0.100957434,0.143966762
2.041388889,0.049097544,0.082903433,0.057437308,0.076506576,0.282372711
2.043055556,0.031218667,0.11428321,0.007862645,0.11475836,0.12440692
2.046944444,0.041383772,0.094108847,0.052897316,0.09762899,0.206393947
2.051111111,0.031597173,0.115043779,0.004829432,0.103434435,0.206765113
2.054722222,0.011580304,0.09037245,0.00516823,0.143641061,0.182390284
2.056111111,0.015696899,0.079720746,0.031162326,0.090831552,0.174438152
2.059722222,0.025361506,0.085481877,0.032570908,0.087637207,0.326371982
2.060277778,0.040302546,0.107172102,0.052767698,0.105548315,0.202025401
2.061944444,0.036401371,0.082362941,0.008179341,0.073901465,0.242163202
2.0625,0.035383978,0.113068082,0.046252387,0.116111784,0.157486881
2.063888889,0.031576208,0.114907845,0.002456856,0.103126995,0.200148408
2.066666667,0.050939444,0.07428647,0.044791705,0.121536555,0.200390254
2.066944444,0.015735692,0.079347576,0.034124916,0.085288621,0.160300382
2.073055556,0.029561655,0.106135219,0.045849128,0.096810492,0.181137456
2.075833333,0.045229467,0.118114044,0.031843468,0.119347805,0.165732356
2.075833333,0.031355994,0.114548929,0.010488011,0.114775242,0.10626472
2.0775,0.012112146,0.071720192,0.011903763,0.060345987,0.222576134
2.078611111,0.067017825,0.107488105,0.063369076,0.117314011,0.061858019
2.078611111,0.030843126,0.116304454,0.007454036,0.112650373,0.140167942
2.080833333,0.05988082,0.101012785,0.060618126,0.102322858,0.007423706
2.083055556,0.069535733,0.105364471,0.071142199,0.119487311,0.198333686
2.083888889,0.05486375,0.084724675,0.033161949,0.078489491,0.202711088
2.085833333,0.031497026,0.114824782,0.058129668,0.112258855,0.116330276
2.086388889,0.031671252,0.115246457,0.054886311,0.090451665,0.095233077
2.087777778,0.029530009,0.114911904,0.05906931,0.113006747,0.125220244
2.087777778,0.027902179,0.065403256,0.040921961,0.054492848,0.13179422
2.0925,0.028277603,0.11498195,0.071444192,0.114365421,0.164984681
2.094166667,0.021661648,0.067753101,0.033864856,0.080742641,0.130675146
2.0975,0.055094885,0.107963106,0.068297473,0.11318929,0.190737436
2.099166667,0.057559612,0.076605471,0.082790049,0.085729588,0.2414659
2.1,0.037795891,0.114033174,0.0655555,0.115414924,0.146284086
2.101666667,0.029673156,0.118713709,0.02955355,0.10597161,0.176436835
2.102777778,0.03511279,0.090277951,0.059896113,0.101903236,0.221954978
2.105833333,0.058615591,0.07438722,0.079783569,0.042899478,0.264708486
2.106666667,0.038592375,0.092349081,0.03703378,0.078467217,0.154734491
2.106944444,0.026891146,0.06216565,0.068237279,0.027464195,0.197282343
2.1075,0.030913336,0.11345569,0.050608524,0.112802201,0.111895418
2.1075,0.061653338,0.105689479,0.068164317,0.099915093,0.204768583
2.111944444,0.027813806,0.130590942,0.045861986,0.087259511,0.175294054
2.112222222,0.02744585,0.076868201,0.053462052,0.095182477,0.252285161
2.112222222,0.031488957,0.058951538,0.037118101,0.071170425,0.254902653
2.114166667,0.026278037,0.133099433,0.072776704,0.118160429,0.146518596
2.115,0.028491859,0.068171658,0.014577312,0.034187755,0.230313476
2.115555556,0.041315437,0.11237917,0.041270936,0.09178075,0.145116409
2.122222222,0.043044804,0.094897495,0.029281475,0.10588725,0.3623165
2.123055556,0.015164232,0.073226721,0.053340297,0.061949971,0.205896962
2.124166667,0.050981314,0.083484305,0.029704972,0.078813899,0.248947605
2.127777778,0.04841548,0.113339543,0.045538105,0.117449827,0.19848826
2.129722222,0.03192298,0.115990181,0.046837434,0.091279799,0.126098299
2.130277778,0.031229827,0.11098216,0.082780248,0.101339216,0.189558666
2.130277778,0.041167365,0.115667079,0.077805483,0.122238574,0.231038014
2.131111111,0.023574137,0.059038539,0.027046037,0.075483597,0.242028834
2.134166667,0.027782979,0.0874946,0.074261972,0.075024027,0.178416459
2.134444444,0.029383628,0.10760466,0.04120517,0.12085432,0.114354772
2.135555556,0.014243457,0.067839516,0.023605383,0.087686069,0.207343198
2.136388889,0.055079991,0.08434983,0.073946609,0.042896179,0.243991512
2.1375,0.029474657,0.114886184,0.055897743,0.051503403,0.215716992
2.1375,0.054394287,0.100671754,0.058684486,0.094824512,0.08910691
2.138055556,0.032018794,0.11623661,0.027036491,0.131575802,0.146249366
2.138055556,0.013529669,0.064016527,0.029273982,0.131160066,0.248025113
2.139166667,0.032639962,0.08254589,0.041675054,0.051532341,0.196436154
2.146388889,0.028817041,0.112426933,0.03068955,0.128149843,0.178691133
2.146666667,0.014908598,0.071930143,0.03277116,0.115214918,0.180871667
2.147222222,0.032032644,0.115410177,0.058136486,0.128864711,0.166754075
2.1475,0.013577546,0.063841073,0.023902377,0.060903068,0.173295777
2.148055556,0.029859404,0.119018985,0.069792465,0.122591221,0.18246912
2.149722222,0.055272052,0.083845971,0.026201875,0.059376209,0.1884196
2.152777778,0.032561319,0.117658082,0.041596377,0.122891125,0.175645029
2.156111111,0.029822646,0.11880841,0.047356468,0.112595074,0.138937317
2.156111111,0.027358697,0.076983342,0.038195799,0.079768526,0.132504658
2.158888889,0.029477161,0.106045481,0.057272012,0.106156446,0.174324498
2.159444444,0.016012309,0.079530793,0.031084672,0.067172288,0.115219206
2.164444444,0.054873612,0.074474038,0.048666853,0.085441678,0.216036039
2.166944444,0.014545716,0.078142644,0.044862265,0.046085371,0.208450981
2.168611111,0.031701453,0.119454278,0.055942667,0.105685972,0.185855706
2.171666667,0.009003265,0.087934103,0.028192813,0.130535701,0.261190225
2.1725,0.028601582,0.111876732,0.003483526,0.117266461,0.124472794
2.173333333,0.02707891,0.112401678,0.053863512,0.108349992,0.14533761
2.175,0.07799713,0.077794397,0.067442919,0.090767464,0.140341171
2.175555556,0.031432394,0.079894193,0.01349355,0.077636915,0.107230806
2.1775,0.014877212,0.072323581,0.028429676,0.129808687,0.280500995
2.178333333,0.009201604,0.088303886,0.030230524,0.055359208,0.183206744
2.18,0.035234352,0.054638868,0.01980189,0.054736629,0.29241041
2.183333333,0.0330131,0.106510711,0.01817104,0.083629794,0.038761641
2.185555556,0.034015634,0.122367794,0.031260754,0.084264816,0.196469684
2.186666667,0.036583265,0.12287103,0.022587083,0.084373577,0.156711905
2.189722222,0.051653796,0.063189596,0.05393019,0.088652927,0.109956481
2.190833333,0.030039498,0.119645295,0.04965392,0.117246476,0.106334872
2.190833333,0.029851996,0.118998717,0.031243616,0.109558389,0.129144554
2.194444444,0.034050436,0.122510158,0.048851385,0.112709223,0.118345332
2.195277778,0.0513625,0.072850963,0.062730571,0.059393755,0.155818717
2.195833333,0.03446192,0.085197037,0.063422783,0.09085543,0.172452019
2.196111111,0.025350113,0.085560711,0.023372985,0.079224159,0.080458675
2.198333333,0.029710965,0.118722865,0.004074004,0.108337217,0.156324322
2.208611111,0.02942821,0.108088081,0.036679433,0.122772698,0.196528431
2.208611111,0.027985257,0.076395343,0.049407418,0.064366768,0.206648261
2.214444444,0.012061484,0.076083933,0.074754875,0.061977642,0.204724631
2.215555556,0.029071266,0.075760036,0.082368676,0.076986373,0.227664842
2.216666667,0.040731473,0.115464536,0.006098347,0.13608108,0.175239252
2.218333333,0.029615848,0.118619778,0.075925773,0.130846381,0.222201433
2.22,0.024543576,0.062908812,0.027032547,0.075548838,0.259094402
2.222222222,0.031607441,0.115401889,0.005947502,0.142724413,0.105502519
2.223055556,0.020021717,0.047999158,0.016729583,0.0693691,0.140251066
2.225277778,0.031478157,0.085716092,0.025238766,0.047870044,0.136178416
2.229166667,0.029899217,0.111003247,0.029152691,0.123835036,0.191208881
2.229444444,0.02640338,0.140506268,0.028536847,0.132474871,0.269511411
2.233055556,0.01555481,0.080062744,0.003196321,0.134034349,0.201747427
2.233055556,0.005792112,0.086534536,0.001678401,0.120083052,0.11091999
2.233611111,0.034583166,0.110138478,0.080416106,0.117217741,0.187590099
2.233888889,0.028265438,0.105629661,0.018031592,0.085016207,0.211893979
2.234166667,0.040283839,0.115269156,0.028410888,0.104809695,0.182573062
2.237222222,0.02691877,0.075449699,0.060854732,0.071053005,0.201951683
2.238333333,0.053191722,0.085516734,0.066147769,0.108274235,0.194779916
2.243888889,0.040911342,0.097750808,0.043792637,0.102883821,0.109798098
2.2475,0.031387723,0.114643594,0.03865073,0.048970285,0.331750831
2.249444444,0.034786365,0.112760948,0.058799746,0.059977513,0.19492128
2.25,0.058765799,0.111885624,0.050149897,0.099486136,0.118166416
2.252777778,0.059325476,0.091942314,0.030668549,0.106287802,0.20749879
2.257222222,0.014534022,0.070056703,0.024706495,0.062340934,0.117855019
2.258333333,0.025992684,0.07005582,0.059258124,0.080843962,0.156004632
2.264722222,0.058241882,0.094745043,0.07608185,0.042664284,0.174459043
2.268333333,0.033359103,0.112446882,0.029484175,0.118848836,0.110409638
2.270555556,0.04545836,0.117585235,0.060638056,0.09188761,0.11553338
2.2725,0.041104954,0.115692763,0.050096255,0.039166576,0.323674798
2.277777778,0.060162659,0.112210801,0.057821696,0.061937526,0.203801909
2.281388889,0.035138044,0.112764517,0.068441465,0.121425039,0.160674306
2.282777778,0.064493395,0.062661004,0.059740992,0.070661683,0.155816498
2.284444444,0.029464267,0.118095051,0.042450384,0.12999717,0.176153241
2.285277778,0.040731718,0.093629192,0.022437243,0.079445552,0.215336976
2.287222222,0.052080153,0.113889829,0.079182169,0.082160253,0.143892105
2.287222222,0.054059596,0.085785398,0.065109885,0.09642205,0.201518173
2.2875,0.04857537,0.046658162,0.012154452,0.036233571,0.23115322
2.2875,0.022715956,0.079642363,0.044091599,0.099560865,0.17271454
2.289722222,0.023379904,0.079227374,0.077426594,0.051230834,0.142195295
2.290833333,0.015698928,0.079553433,0.019136768,0.08314471,0.152969875
2.291944444,0.029697186,0.109790467,0.031043423,0.126265755,0.230653941
2.291944444,0.029561166,0.106118166,0.019460746,0.051053143,0.212372326
2.2925,0.029800891,0.110490648,0.04929061,0.119277609,0.16000883
2.294444444,0.026091046,0.068069831,0.03036199,0.055003861,0.111205951
2.294722222,0.051093439,0.076978618,0.031011619,0.063672264,0.246377217
2.299166667,0.027512949,0.105456676,0.078663081,0.093579211,0.168334614
2.305555556,0.031748613,0.115623123,0.066799855,0.111433386,0.157866738
2.312777778,0.015136409,0.07368491,0.015423704,0.074895246,0.015713251
2.316666667,0.012203634,0.076339274,0.033961749,0.069182187,0.165246561
2.319166667,0.027803785,0.064709749,0.01255337,0.075441769,0.185450663
2.325555556,0.063455807,0.088376376,0.044336165,0.107435326,0.179975836
2.326111111,0.033024177,0.084815005,0.073712894,0.043435366,0.190272614
2.327222222,0.027624256,0.073388274,0.030626005,0.114743943,0.170401911
2.3275,0.012128222,0.07644725,0.052170651,0.070858275,0.200758801
2.343611111,0.028302621,0.066750295,0.005720351,0.066175834,0.148669967
2.3475,0.011623987,0.090169808,0.000150429,0.139231504,0.16385509
2.348055556,0.014706598,0.073396858,0.007538637,0.071496343,0.162782212
2.351666667,0.033073221,0.115035588,0.00077233,0.132171887,0.108608954
2.353611111,0.034060081,0.122489401,0.066982468,0.116671088,0.137708502
2.355555556,0.036501889,0.124675623,0.04287811,0.129438766,0.272875798
2.358611111,0.053946595,0.060952948,0.060139971,0.086242523,0.175859027
2.359166667,0.011969515,0.075793021,0.0639436,0.100090733,0.200527697
2.359166667,0.050311201,0.118801193,0.032647084,0.116839827,0.14377894
2.359166667,0.012002848,0.090585616,0.021528423,0.073761042,0.109265839
2.360555556,0.044060066,0.095663699,0.053027307,0.08811561,0.132276155
2.363611111,0.066245862,0.105564619,0.039152965,0.081782276,0.218119529
2.366111111,0.026848738,0.075745257,0.027628593,0.034434756,0.178350482
2.367777778,0.032523442,0.11746802,0.059112315,0.116173123,0.129504579
2.367777778,0.02964552,0.106262522,0.046199258,0.107354597,0.188996832
2.368888889,0.031973576,0.116207186,0.07047318,0.103238367,0.155420668
2.370833333,0.043825973,0.102975026,0.038272902,0.098051745,0.109494187
2.371388889,0.040668084,0.115456113,0.026435168,0.107450269,0.159750164
2.371944444,0.026217621,0.115993348,0.020893044,0.075291384,0.145020167
2.372222222,0.070548983,0.105048693,0.045552303,0.087708715,0.177216566
2.372777778,0.082729844,0.058810054,0.075529795,0.086562416,0.131485483
2.376388889,0.035001746,0.123486411,0.026739594,0.132232855,0.148846615
2.383055556,0.028795171,0.112021369,0.031619129,0.119142608,0.262653597
2.383888889,0.02695234,0.059300077,0.081822349,0.125905409,0.222539658
2.384444444,0.027243015,0.111994195,0.059161212,0.113116753,0.167360335
2.385555556,0.029077349,0.08043618,0.033265509,0.089184027,0.158706619
2.386666667,0.024252553,0.14078981,0.020008371,0.139730482,0.242273726
2.389444444,0.031361795,0.114572656,0.054645008,0.079238833,0.177133937
2.391111111,0.036815715,0.122823404,0.044955925,0.117978526,0.111445895
2.394722222,0.011978541,0.070215313,0.052409218,0.034478549,0.310813564
2.396944444,0.02961159,0.12793499,0.028841507,0.083043931,0.191733794
2.397222222,0.034396527,0.112676551,0.003610012,0.098762361,0.211155136
2.4025,0.031154666,0.108301406,0.075637131,0.116494605,0.180922887
2.4025,0.060420683,0.112578874,0.041329888,0.094134286,0.207296404
2.403888889,0.033158204,0.11514238,0.00040253,0.138381173,0.107336844
2.404166667,0.039469506,0.080738948,0.045663792,0.076895372,0.19155872
2.405833333,0.044935168,0.117968881,0.032578465,0.12569608,0.201792061
2.4075,0.056391506,0.080567755,0.052899844,0.087122561,0.151053304
2.408055556,0.012099373,0.075441133,0.010158718,0.079364129,0.093232785
2.408611111,0.024732738,0.07926709,0.00538948,0.106121766,0.134172362
2.409166667,0.029627863,0.109396504,0.05665196,0.072330649,0.209298869
2.409166667,0.028668052,0.116278075,0.004893886,0.111931881,0.116473103
2.409444444,0.03436475,0.111151686,0.0414978,0.120405604,0.269630335
2.416388889,0.039501375,0.080778994,0.015626437,0.075834937,0.173122901
2.419444444,0.074236273,0.088115043,0.038284895,0.129003852,0.17965772
2.419722222,0.028236928,0.066601991,0.024037257,0.051560217,0.234255723
2.422777778,0.026579853,0.077319704,0.077525416,0.109316754,0.234644718
2.425,0.061537136,0.113779087,0.077022241,0.107720071,0.141517391
2.426666667,0.0159976,0.038246489,0.01192191,0.061990712,0.247092094
2.4275,0.009924935,0.074960757,0.007552906,0.114193796,0.159702986
2.428333333,0.034950463,0.112769896,0.049435278,0.119382689,0.16567184
2.430277778,0.016489869,0.059402103,0.016460868,0.088269816,0.161875108
2.441388889,0.060502169,0.112801819,0.086033633,0.115937078,0.191329945
2.4425,0.034903206,0.123263954,0.073053802,0.138240174,0.273739028
2.443333333,0.028917166,0.070623917,0.052834976,0.058909493,0.184734012
2.443888889,0.029738708,0.118916631,0.001816235,0.143341225,0.135860669
2.451111111,0.062269455,0.087833533,0.062944982,0.098655031,0.197137482
2.453333333,0.027195796,0.076301925,0.055193049,0.06650831,0.203776253
2.462222222,0.011433326,0.090543919,0.054791501,0.122321618,0.269155966
2.464722222,0.015090006,0.073495092,0.082424334,0.10422348,0.226382483
2.464722222,0.030316859,0.111878749,0.002795288,0.115524896,0.12055895
2.465277778,0.040640549,0.115388635,0.050803659,0.083359691,0.167316396
2.466111111,0.012109158,0.075365758,0.025141121,0.111484432,0.21365079
2.471111111,0.026437313,0.108894063,0.049532178,0.112167457,0.164008765
2.471666667,0.011787053,0.089130881,0.009673234,0.06261157,0.158301355
2.473888889,0.046396659,0.124238298,0.00019094,0.111896065,0.241138068
2.475555556,0.085587523,0.097343583,0.024882925,0.079505133,0.282251191
2.476388889,0.027792775,0.106049405,0.003778436,0.118623353,0.142045721
2.476944444,0.025974891,0.068066335,0.029538898,0.123673774,0.202623762
2.477777778,0.061104261,0.078862471,0.030465975,0.055594806,0.16142065
2.478888889,0.030254159,0.0544574,0.026522496,0.022584526,0.173202538
2.479166667,0.039407584,0.080781684,0.011904968,0.06401874,0.219603694
2.479722222,0.026025598,0.070310879,0.045922095,0.072392555,0.217578118
2.49,0.032913872,0.115251787,0.075760412,0.116627604,0.169404001
2.490555556,0.048225404,0.082843107,0.018288046,0.087650803,0.222766088
2.5,0.028818648,0.112423474,0.058134566,0.097311562,0.140016676
2.503055556,0.04754894,0.088535527,0.026480824,0.101304891,0.202949301
2.503611111,0.033522768,0.089227851,0.074309939,0.09758845,0.215664532
2.504166667,0.011756318,0.078297722,0.005726589,0.079487803,0.110628905
2.505555556,0.029881836,0.119206077,0.005123184,0.117250165,0.105186874
2.505555556,0.051720756,0.072369645,0.082298716,0.072284753,0.151418265
2.506944444,0.041875948,0.078239625,0.072669964,0.10021257,0.144879476
2.512222222,0.02742719,0.07687215,0.078629016,0.085903515,0.211733088
2.513611111,0.035152579,0.112914289,0.073966021,0.121485084,0.181361896
2.514166667,0.023906301,0.060206628,0.034829174,0.061757126,0.196616512
2.5175,0.048812957,0.08291842,0.02782826,0.073419971,0.056181169
2.52,0.030949027,0.124640284,0.033012206,0.071660215,0.250489259
2.520555556,0.029744089,0.075416473,0.069866739,0.041555656,0.253357273
2.521944444,0.032257106,0.116810049,0.043746164,0.117214486,0.104775259
2.525,0.060799297,0.105843676,0.034642987,0.115260233,0.171662042
2.526388889,0.044696709,0.088880142,0.050964504,0.076350841,0.206698874
2.528888889,0.040512191,0.074783437,0.037113258,0.062906792,0.205890645
2.529166667,0.030220275,0.111724503,0.048697909,0.112713624,0.186074643
2.531666667,0.030885611,0.112012628,0.003841233,0.120932405,0.151879323
2.531944444,0.020323402,0.05935362,0.037610479,0.113816621,0.421529879
2.5325,0.033073991,0.114943405,0.054606973,0.085114335,0.239063172
2.536666667,0.034118825,0.124716648,0.027986015,0.130347068,0.218770738
2.541111111,0.067987559,0.119939585,0.060605605,0.112778373,0.229969691
2.541944444,0.027064636,0.07488231,0.076218272,0.091109765,0.248462495
2.548333333,0.050614622,0.106705745,0.062108084,0.06833757,0.208065825
2.550555556,0.027302847,0.063072042,0.04180128,0.123608884,0.250666335
2.555833333,0.032342437,0.116988511,0.004068069,0.107951676,0.15532012
2.558333333,0.036824069,0.091211932,0.01978191,0.083204719,0.297308149
2.563055556,0.029378249,0.107417079,0.019283016,0.041640748,0.2459625
2.566666667,0.040743776,0.1152389,0.026694725,0.132275102,0.200744075
